metric,coef,se,ci_lo,ci_hi,fe_col
Policy Mentions,0.09359389191293545,0.013669634657368862,0.06680140798449248,0.12038637584137842,last_author_id
Patent Mentions,0.2652694674250425,0.07150265794599907,0.12512425785088432,0.40541467699920064,last_author_id
Facebook Mentions,0.5510790040153009,0.024860392103034964,0.5023526354933523,0.5998053725372494,last_author_id
News Mentions,12.268526919403033,0.41933969117644565,11.4466211246972,13.090432714108866,last_author_id
X Mentions,37.01959112672565,2.9628336546463694,31.212437163618766,42.826745089832535,last_author_id
Citations,46.62589886539288,3.1060494995811516,40.53804184621382,52.71375588457193,last_author_id
Attention Score,109.00747632206226,3.8681004924832356,101.42599935679512,116.5889532873294,last_author_id
