metric,coef,se,ci_lo,ci_hi,fe_col
Patent Mentions,-0.048729880086277134,0.01162730909782192,-0.0715194059180081,-0.02594035425454617,entity_name + field_id
Policy Mentions,0.0036351189893415385,0.004325056812602395,-0.004841992363359155,0.012112230342042233,entity_name + field_id
Facebook Mentions,0.007390973876750136,0.0058845269274411215,-0.004142698901034461,0.018924646654534735,entity_name + field_id
X Mentions,1.7081405006151866,1.0195974612369183,-0.29027052340917314,3.706551524639546,entity_name + field_id
Citations,2.4763005794396005,12.238933474041726,-21.512009029682183,26.46461018856138,entity_name + field_id
News Mentions,4.115085233258195,0.29687519605367824,3.5332098489929855,4.696960617523404,entity_name + field_id
Attention Score,33.24543052623503,2.681743419589447,27.989213423839715,38.50164762863035,entity_name + field_id
