metric,coef,se,ci_lo,ci_hi,fe_col
Policy Mentions,0.09761907029291868,0.027495705967391378,0.04372748659683158,0.15151065398900576,entity_name + last_author_id
Patent Mentions,0.27892504645354793,0.04497084216404226,0.1907821958120251,0.36706789709507076,entity_name + last_author_id
Facebook Mentions,0.5558694328513947,0.06601858797868095,0.42647300041318004,0.6852658652896093,entity_name + last_author_id
News Mentions,12.525605963580594,0.8575725298540727,10.844763805066611,14.206448122094576,entity_name + last_author_id
X Mentions,38.158423561972356,5.970133283935295,26.456962325459177,49.85988479848554,entity_name + last_author_id
Citations,49.03291144204113,3.8995085414638613,41.38987470077196,56.675948183310304,entity_name + last_author_id
Attention Score,111.41464328600154,8.261783549454279,95.22154752907115,127.60773904293193,entity_name + last_author_id
