metric,coef,se,ci_lo,ci_hi,fe_col
Policy Mentions,0.12999714114509275,0.03033298507063911,0.0705444904066401,0.1894497918835454,entity_name + field_id
Patent Mentions,0.30487850087954527,0.04655647413912608,0.21362781156685817,0.39612919019223236,entity_name + field_id
Facebook Mentions,0.67905309603676,0.07269487366331191,0.5365711436566687,0.8215350484168513,entity_name + field_id
News Mentions,14.678280841634088,1.0851456318023618,12.55139540330146,16.805166279966716,entity_name + field_id
X Mentions,47.02334131300384,6.460449242280813,34.360860798133444,59.685821827874236,entity_name + field_id
Citations,59.40124053055817,5.574798645681793,48.47463518502185,70.32784587609449,entity_name + field_id
Attention Score,131.13505520287308,10.26248351924262,111.02058750515754,151.2495229005886,entity_name + field_id
