metric,coef,se,ci_lo,ci_hi,fe_col
Policy Mentions,0.014808147236025415,0.013637291132393852,-0.011920943383466536,0.04153723785551737,entity_name + field_id
Patent Mentions,0.01655960927520895,0.021625960091516332,-0.025827272504163064,0.05894649105458096,entity_name + field_id
Facebook Mentions,0.03129738677052174,0.040453054999090625,-0.04799060102769588,0.11058537456873936,entity_name + field_id
X Mentions,1.7098703313185286,0.8063908029263617,0.12934435758285967,3.2903963050541973,entity_name + field_id
News Mentions,3.6211844983950914,0.45111939536033946,2.736990483488826,4.505378513301356,entity_name + field_id
Citations,5.33940656283013,5.081413623163852,-4.620164138571018,15.29897726423128,entity_name + field_id
Attention Score,29.55166148208551,3.788387948021409,22.126421103963548,36.97690186020747,entity_name + field_id
